female,white,black,hisp,asian,married,age,collegeS,collegeM,collegeD,calc,books,mathLike,income,big5O,big5C,big5E,big5A,big5N,AMAS,BDI,MCS,GSES,vocabPre,mathPre,vocabPost,mathPost,MCSpost,mathGrp,mathSel,logAge,logBooks,logBDI
1,1,0,0,0,1,52,1,1,1,1,10,1,1,21,10,21,11,38,25,13,19,22,16,11,21,11,18,0,1,3.951243719,2.397895273,2.564949357
0,1,0,0,0,0,31,1,1,1,1,5,0,1,22,21,25,21,26,15,19,24,18,16,11,18,15,24,0,0,3.433987204,1.791759469,2.944438979
1,1,0,0,0,1,40,0,0,0,0,20,0,1,17,24,20,17,17,22,18,6,17,15,4,11,8,6,1,1,3.688879454,3.044522438,2.890371758
0,1,0,0,0,1,39,1,0,0,1,5,1,1,22,18,26,16,33,14,13,16,18,18,10,20,12,19,1,0,3.663561646,1.791759469,2.564949357
1,1,0,0,0,0,69,0,0,0,1,20,0,0,18,9,13,12,29,18,17,7,21,20,4,20,8,6,0,0,4.234106505,3.044522438,2.833213344
0,1,0,0,0,0,55,0,0,0,0,15,0,1,21,18,32,28,28,25,22,13,19,21,8,24,9,13,0,0,4.007333185,2.772588722,3.091042453
1,1,0,0,0,0,32,1,1,1,1,40,0,1,25,18,23,24,23,27,13,16,21,19,10,17,12,21,1,0,3.465735903,3.713572067,2.564949357
1,1,0,0,0,0,36,0,0,1,0,5,1,0,30,26,34,28,17,14,16,15,14,17,11,19,11,17,0,0,3.583518938,1.791759469,2.772588722
1,0,1,0,0,0,37,1,1,1,0,10,0,0,25,19,18,19,30,24,32,19,16,11,2,11,5,12,1,0,3.610917913,2.397895273,3.465735903
1,1,0,0,0,1,45,0,0,0,1,10,0,0,16,18,25,12,28,24,24,12,21,23,6,21,8,11,0,0,3.80666249,2.397895273,3.17805383
0,1,0,0,0,0,65,1,0,0,1,10,0,0,10,15,14,13,23,17,15,15,22,19,8,21,9,18,1,0,4.17438727,2.397895273,2.708050201
1,0,0,1,0,1,39,1,1,0,0,5,0,1,23,18,14,19,33,14,13,22,18,13,10,18,8,23,0,0,3.663561646,1.791759469,2.564949357
0,1,0,0,0,1,49,0,0,1,0,5,1,1,26,12,27,12,36,19,13,15,19,14,9,18,11,15,0,0,3.891820298,1.791759469,2.564949357
0,1,0,0,0,1,39,1,1,1,1,15,0,1,21,19,21,24,29,36,31,19,19,8,6,18,9,19,0,0,3.663561646,2.772588722,3.433987204
0,1,0,0,0,1,69,1,0,0,0,10,0,1,16,20,35,17,32,28,20,9,19,24,8,20,9,12,1,0,4.234106505,2.397895273,2.995732274
1,1,0,0,0,1,29,1,1,1,0,5,0,1,25,22,22,26,18,38,26,18,20,11,6,20,10,19,0,0,3.36729583,1.791759469,3.258096538
1,1,0,0,0,0,31,1,0,0,0,5,1,0,29,11,32,9,31,9,14,23,20,15,8,14,10,23,0,1,3.433987204,1.791759469,2.63905733
0,1,0,0,0,1,47,1,0,1,0,5,0,1,25,18,16,18,33,14,13,7,18,16,2,16,6,6,1,0,3.850147602,1.791759469,2.564949357
1,1,0,0,0,0,70,1,0,0,0,15,0,1,11,10,22,15,26,19,13,17,23,20,11,23,8,19,0,0,4.248495242,2.772588722,2.564949357
0,1,0,0,0,0,39,0,0,0,0,5,0,1,20,11,29,18,36,10,14,15,22,19,11,22,11,16,0,1,3.663561646,1.791759469,2.63905733
1,1,0,0,0,1,28,0,1,0,0,20,0,0,25,32,22,24,12,27,34,11,16,15,5,17,8,14,0,0,3.33220451,3.044522438,3.526360525
1,1,0,0,0,0,65,0,0,0,0,5,0,0,23,10,19,11,36,38,20,6,21,14,3,10,4,6,0,0,4.17438727,1.791759469,2.995732274
0,1,0,0,0,0,33,1,1,0,1,5,1,1,22,25,22,25,20,9,13,6,6,10,4,11,4,6,0,1,3.496507561,1.791759469,2.564949357
1,1,0,0,0,0,46,1,0,0,0,10,0,0,20,26,32,24,18,11,20,6,16,22,6,22,10,6,0,1,3.828641396,2.397895273,2.995732274
0,1,0,0,0,1,39,0,0,0,1,5,1,1,31,10,27,38,20,9,14,17,19,15,6,16,5,18,0,1,3.663561646,1.791759469,2.63905733
1,1,0,0,0,1,58,0,0,0,0,15,1,1,35,17,30,10,35,15,15,6,18,18,4,15,2,6,0,0,4.060443011,2.772588722,2.708050201
1,1,0,0,0,1,44,1,0,0,0,5,0,1,23,14,16,19,23,28,19,14,19,8,3,19,7,17,0,0,3.784189634,1.791759469,2.944438979
0,1,0,0,0,0,32,1,0,0,1,30,1,0,21,11,36,35,17,16,37,19,11,20,10,22,13,19,0,1,3.465735903,3.433987204,3.610917913
0,1,0,0,0,0,47,0,0,0,1,5,0,0,13,21,23,22,25,19,16,18,18,14,10,14,13,24,1,0,3.850147602,1.791759469,2.772588722
0,0,0,0,1,0,28,1,0,0,1,5,1,0,28,13,26,14,31,16,13,9,15,8,9,11,13,10,0,1,3.33220451,1.791759469,2.564949357
0,0,1,0,0,0,25,1,0,1,0,0,0,1,21,10,12,14,39,12,13,18,20,21,10,20,15,23,0,1,3.218875825,0,2.564949357
1,1,0,0,0,1,59,0,0,0,0,10,0,1,31,25,30,14,33,18,14,13,20,21,8,23,8,14,0,0,4.077537444,2.397895273,2.63905733
0,1,0,0,0,1,58,0,0,0,0,15,1,0,18,22,30,27,21,15,29,13,17,14,6,14,5,15,0,1,4.060443011,2.772588722,3.36729583
0,1,0,0,0,1,33,1,1,1,1,60,0,1,20,25,37,17,19,24,16,15,17,21,9,19,14,22,1,1,3.496507561,4.110873864,2.772588722
1,1,0,0,0,0,64,1,1,1,1,5,0,1,12,17,26,17,21,17,20,18,18,23,12,23,12,22,0,0,4.158883083,1.791759469,2.995732274
1,0,0,0,1,0,29,0,0,0,1,5,0,0,26,29,11,17,12,19,26,24,15,17,10,18,13,24,0,1,3.36729583,1.791759469,3.258096538
1,1,0,0,0,0,33,0,0,0,0,10,0,0,36,17,35,21,12,31,44,10,8,11,6,12,5,8,1,0,3.496507561,2.397895273,3.784189634
0,0,0,1,0,0,35,1,0,0,1,5,0,1,19,10,40,20,24,13,15,14,19,13,9,15,12,14,0,0,3.555348061,1.791759469,2.708050201
1,0,0,0,1,1,28,1,1,1,1,60,0,1,37,18,29,29,20,12,15,24,15,20,12,22,15,24,1,0,3.33220451,4.110873864,2.708050201
1,1,0,0,0,1,39,1,0,0,1,10,0,1,32,25,20,22,30,14,25,14,21,19,8,21,11,20,1,0,3.663561646,2.397895273,3.218875825
0,0,0,1,0,1,51,1,0,0,1,10,0,1,35,28,34,37,22,18,14,24,14,17,11,21,14,24,0,0,3.931825633,2.397895273,2.63905733
1,1,0,0,0,0,36,1,1,0,0,5,0,1,28,20,18,25,29,32,20,12,17,13,3,14,5,12,0,0,3.583518938,1.791759469,2.995732274
1,1,0,0,0,0,63,1,0,0,0,0,0,0,36,18,30,18,31,25,15,12,18,19,6,18,8,6,1,0,4.143134726,0,2.708050201
0,1,0,0,0,0,41,0,0,0,1,5,0,0,22,31,37,40,8,23,26,20,11,18,12,19,15,24,1,0,3.713572067,1.791759469,3.258096538
1,0,1,0,0,1,47,1,1,1,1,20,1,1,23,26,23,25,20,29,25,16,17,12,2,7,8,17,0,1,3.850147602,3.044522438,3.218875825
0,1,0,0,0,0,34,1,0,0,0,5,0,1,37,25,25,30,22,25,23,9,15,16,3,17,4,6,0,0,3.526360525,1.791759469,3.135494216
1,1,0,0,0,0,49,0,0,0,0,5,0,0,27,21,26,13,20,44,35,6,16,11,7,17,8,6,0,1,3.891820298,1.791759469,3.555348061
1,1,0,0,0,1,33,1,1,1,0,5,0,1,25,24,20,21,16,45,13,6,13,13,4,18,4,6,0,0,3.496507561,1.791759469,2.564949357
0,1,0,0,0,0,51,0,1,1,0,10,0,0,20,12,24,17,35,17,13,12,18,14,4,15,5,6,1,0,3.931825633,2.397895273,2.564949357
1,1,0,0,0,0,46,0,0,1,1,5,1,1,27,26,32,22,24,10,17,20,17,17,10,15,10,20,1,1,3.828641396,1.791759469,2.833213344
1,1,0,0,0,0,31,1,0,0,1,0,1,1,29,30,27,21,26,23,13,18,18,15,11,16,15,18,1,1,3.433987204,0,2.564949357
1,0,1,0,0,0,23,1,0,0,1,5,1,0,29,12,37,9,33,18,17,17,15,12,2,10,7,16,0,1,3.135494216,1.791759469,2.833213344
1,1,0,0,1,1,50,1,1,1,0,50,0,1,16,9,25,16,32,19,18,14,22,15,6,17,6,17,1,1,3.912023005,3.931825633,2.890371758
0,1,0,0,0,1,61,1,0,0,1,5,1,1,31,18,36,19,34,13,13,24,18,24,12,24,15,24,0,0,4.110873864,1.791759469,2.564949357
1,0,1,0,0,0,69,1,0,0,0,5,0,1,24,15,23,14,32,15,16,15,19,17,6,15,8,14,1,0,4.234106505,1.791759469,2.772588722
0,1,0,0,0,0,31,1,1,1,1,5,1,1,22,13,27,13,29,12,13,22,17,15,10,16,14,21,0,0,3.433987204,1.791759469,2.564949357
1,1,0,0,0,0,22,0,1,0,0,5,0,1,18,29,40,34,8,35,51,6,8,13,3,9,8,6,1,0,3.091042453,1.791759469,3.931825633
1,1,0,0,0,0,56,0,0,0,0,40,0,0,26,22,25,18,34,31,16,6,18,21,7,24,5,6,1,0,4.025351691,3.713572067,2.772588722
1,1,0,0,0,1,32,1,0,0,1,0,1,1,26,17,22,21,33,21,13,6,17,16,9,18,10,6,0,0,3.465735903,0,2.564949357
0,1,0,0,0,0,40,0,0,0,1,5,1,1,28,17,31,26,22,24,22,9,15,14,9,19,9,9,0,0,3.688879454,1.791759469,3.091042453
1,0,0,1,0,0,32,0,0,0,1,15,0,0,12,16,27,16,32,11,13,12,19,10,6,10,5,18,1,0,3.465735903,2.772588722,2.564949357
1,0,1,0,0,0,26,0,0,0,0,10,0,0,25,24,31,22,20,27,15,12,18,8,4,13,6,6,1,0,3.258096538,2.397895273,2.708050201
0,1,0,0,0,0,49,0,0,0,1,10,1,1,21,17,18,21,35,9,20,22,21,18,12,22,14,22,0,1,3.891820298,2.397895273,2.995732274
0,1,0,0,0,1,68,1,0,0,0,15,0,1,18,24,29,22,17,25,21,6,18,21,5,19,7,6,1,0,4.219507705,2.772588722,3.044522438
0,1,0,0,0,1,34,0,0,0,0,5,0,1,20,14,16,17,30,24,13,6,17,22,5,23,6,6,1,0,3.526360525,1.791759469,2.564949357
1,1,0,0,0,0,60,0,0,0,0,5,1,0,24,14,30,12,32,14,13,12,18,11,5,13,5,12,0,1,4.094344562,1.791759469,2.564949357
0,0,1,0,0,1,64,1,0,0,0,15,0,1,17,12,27,18,35,18,15,14,20,20,11,20,6,15,1,0,4.158883083,2.772588722,2.708050201
1,1,0,0,0,0,36,1,0,0,0,10,0,1,26,18,33,16,28,22,13,6,17,22,10,24,11,6,0,0,3.583518938,2.397895273,2.564949357
0,1,0,0,0,0,71,0,0,0,1,15,0,1,20,10,19,18,40,17,14,23,23,21,10,18,14,24,1,1,4.262679877,2.772588722,2.63905733
0,0,1,0,0,1,41,1,0,0,0,5,0,1,23,20,22,16,32,14,13,18,18,20,11,15,9,24,1,1,3.713572067,1.791759469,2.564949357
1,1,0,0,0,1,31,1,0,1,1,20,0,1,23,9,33,9,33,21,14,15,21,15,3,20,7,15,1,0,3.433987204,3.044522438,2.63905733
0,0,0,0,1,0,45,1,0,0,1,0,1,1,28,24,30,27,21,22,17,18,16,18,12,22,14,18,0,0,3.80666249,0,2.833213344
1,1,0,0,0,0,30,0,0,0,1,20,1,0,26,22,20,21,31,16,21,15,21,8,11,18,9,15,0,1,3.401197382,3.044522438,3.044522438
0,0,1,0,0,0,29,0,0,0,0,10,1,1,13,9,17,25,40,9,14,19,24,18,6,19,10,18,0,0,3.36729583,2.397895273,2.63905733
1,1,0,1,0,1,35,0,0,0,0,5,1,0,23,19,21,14,31,16,13,19,21,8,9,16,12,24,1,1,3.555348061,1.791759469,2.564949357
0,1,0,0,0,1,54,0,1,1,0,10,0,1,21,22,31,32,25,19,19,13,18,17,4,20,6,13,0,0,3.988984047,2.397895273,2.944438979
1,1,0,0,0,1,60,0,0,0,0,15,0,0,26,13,24,14,23,31,14,6,21,12,4,13,3,6,0,0,4.094344562,2.772588722,2.63905733
0,1,0,0,0,0,32,1,1,1,1,25,0,1,11,9,18,10,40,9,13,18,24,21,4,20,9,18,1,0,3.465735903,3.258096538,2.564949357
1,1,0,0,0,0,43,0,1,1,0,10,0,1,16,23,26,23,16,45,34,10,22,20,7,19,5,6,1,0,3.761200116,2.397895273,3.526360525
1,1,0,0,0,0,36,0,1,1,1,5,0,0,28,27,35,17,10,40,25,10,11,20,6,14,7,15,1,0,3.583518938,1.791759469,3.218875825
1,0,1,0,0,1,32,0,1,1,1,0,0,1,21,29,26,10,18,17,15,18,16,14,9,14,13,20,1,1,3.465735903,0,2.708050201
1,0,0,0,1,0,26,1,1,1,0,10,0,1,20,15,39,12,21,19,19,12,14,12,9,16,14,23,1,1,3.258096538,2.397895273,2.944438979
0,1,0,0,0,0,32,0,1,1,1,5,0,0,18,24,37,27,9,33,19,18,14,23,11,24,13,18,0,0,3.465735903,1.791759469,2.944438979
1,1,0,0,0,1,68,0,0,1,0,25,0,1,20,10,13,12,33,24,16,6,22,14,5,19,5,6,1,0,4.219507705,3.258096538,2.772588722
1,1,0,0,0,0,46,0,0,0,0,5,0,0,21,23,31,15,21,20,26,8,15,11,3,17,8,8,0,0,3.828641396,1.791759469,3.258096538
0,1,0,0,0,1,25,1,1,1,1,15,0,1,27,23,25,28,24,20,35,15,15,7,1,12,8,15,1,0,3.218875825,2.772588722,3.555348061
1,0,0,1,0,1,28,1,0,0,0,15,0,1,32,22,26,23,20,30,29,13,12,21,9,16,11,15,1,0,3.33220451,2.772588722,3.36729583
0,1,0,0,0,0,44,1,1,1,0,5,0,0,32,11,24,15,38,10,13,18,19,17,10,19,9,18,0,0,3.784189634,1.791759469,2.564949357
1,1,0,0,0,0,60,0,0,0,0,15,0,1,32,22,33,16,12,21,31,6,14,12,9,20,8,6,0,0,4.094344562,2.772588722,3.433987204
1,0,1,0,0,0,22,0,0,0,0,30,0,1,24,22,26,21,19,15,18,14,16,11,6,15,8,11,1,0,3.091042453,3.433987204,2.890371758
0,0,1,0,0,0,44,0,0,0,1,5,0,0,16,28,35,27,19,21,14,12,18,18,10,21,10,12,0,0,3.784189634,1.791759469,2.63905733
1,1,0,0,0,0,58,1,0,0,0,15,1,1,21,14,14,19,25,23,16,6,22,10,6,15,8,7,1,0,4.060443011,2.772588722,2.772588722
0,0,1,0,0,0,34,0,0,0,1,5,0,0,23,23,38,27,9,34,37,6,8,18,3,20,5,10,1,0,3.526360525,1.791759469,3.610917913
1,1,0,0,0,0,72,1,0,0,0,30,0,0,15,9,13,9,34,18,13,6,19,15,8,15,5,15,1,0,4.276666119,3.433987204,2.564949357
1,1,0,0,0,0,60,0,1,1,0,60,0,1,28,14,27,13,35,15,17,9,18,22,8,24,9,7,0,1,4.094344562,4.110873864,2.833213344
1,0,1,0,0,0,21,0,0,0,0,5,0,0,16,41,19,37,20,22,19,16,17,13,10,20,11,15,0,0,3.044522438,1.791759469,2.944438979
1,0,1,0,0,1,33,0,0,0,1,5,1,0,30,12,22,13,35,11,13,18,19,21,6,20,12,24,1,1,3.496507561,1.791759469,2.564949357
0,1,0,1,0,0,35,1,1,1,1,0,0,0,22,15,15,21,34,23,13,13,24,7,7,15,8,6,1,1,3.555348061,0,2.564949357
0,1,0,0,0,1,39,1,1,1,1,20,0,1,16,23,12,17,36,15,13,18,18,21,8,23,8,15,0,0,3.663561646,3.044522438,2.564949357
1,1,0,0,0,1,43,0,0,0,0,0,1,1,25,20,33,29,22,35,20,11,15,14,10,14,9,6,1,0,3.761200116,0,2.995732274
1,1,0,0,0,0,64,0,0,0,0,0,1,0,17,18,18,14,16,23,22,6,17,15,4,17,7,6,0,0,4.158883083,0,3.091042453
0,1,0,0,0,0,37,0,1,1,0,5,0,0,24,17,33,22,23,17,13,11,18,12,10,13,13,17,1,0,3.610917913,1.791759469,2.564949357
1,1,0,0,0,1,39,0,1,1,1,10,0,0,19,30,38,24,17,22,21,12,17,18,9,20,12,6,1,0,3.663561646,2.397895273,3.044522438
1,0,1,0,0,1,29,0,0,0,0,5,0,1,19,39,33,30,11,27,35,16,6,10,7,17,13,14,0,0,3.36729583,1.791759469,3.555348061
0,0,0,0,0,0,51,1,0,1,1,0,1,1,27,18,29,22,29,18,13,13,17,20,11,18,15,18,1,1,3.931825633,0,2.564949357
1,1,0,0,0,0,47,1,0,0,0,60,0,0,22,12,32,23,37,37,16,7,21,23,6,24,10,12,1,0,3.850147602,4.110873864,2.772588722
1,0,0,0,0,0,22,1,0,0,1,5,1,1,28,19,20,24,21,18,19,21,15,10,11,9,13,24,1,1,3.091042453,1.791759469,2.944438979
1,1,0,0,0,1,36,1,0,0,1,60,0,1,23,27,24,19,27,39,14,6,17,16,2,15,4,6,0,0,3.583518938,4.110873864,2.63905733
1,1,0,0,0,0,48,1,0,0,1,0,1,1,18,9,8,35,31,41,13,24,19,24,8,23,5,24,0,0,3.871201011,0,2.564949357
0,0,0,1,0,0,32,1,0,0,1,0,0,1,30,18,18,22,31,24,13,12,17,17,11,22,15,12,1,0,3.465735903,0,2.564949357
1,0,0,1,0,0,24,1,0,0,1,5,1,1,35,24,29,27,14,28,24,16,8,14,11,13,11,21,1,0,3.17805383,1.791759469,3.17805383
0,0,0,0,0,0,26,1,1,1,1,5,0,1,23,28,27,28,16,23,27,18,12,18,9,20,15,20,1,0,3.258096538,1.791759469,3.295836866
1,1,0,0,0,0,21,0,0,0,1,20,0,1,24,19,27,17,25,22,13,21,20,11,5,15,10,20,1,0,3.044522438,3.044522438,2.564949357
0,1,0,0,0,1,69,1,0,0,1,0,1,1,25,12,24,18,32,17,13,18,17,12,11,17,11,19,1,1,4.234106505,0,2.564949357
0,0,0,0,0,0,30,1,1,1,1,5,0,1,23,24,24,24,24,39,21,11,18,9,9,12,9,11,1,0,3.401197382,1.791759469,3.044522438
1,1,1,0,0,0,22,1,0,0,1,10,0,1,13,10,28,9,31,24,20,22,18,13,10,18,15,24,1,0,3.091042453,2.397895273,2.995732274
0,0,0,0,1,0,31,1,1,1,1,5,0,1,13,21,33,17,21,19,14,17,13,12,9,11,5,17,0,1,3.433987204,1.791759469,2.63905733
0,1,0,0,0,0,28,1,1,1,0,10,1,1,14,31,33,17,10,27,31,8,12,13,11,19,9,11,0,0,3.33220451,2.397895273,3.433987204
0,1,0,0,0,0,22,0,0,0,1,5,1,1,28,24,23,22,19,17,25,24,15,11,8,17,13,24,0,1,3.091042453,1.791759469,3.218875825
0,0,1,0,0,0,24,0,0,0,0,0,0,0,27,22,26,20,30,31,15,7,13,9,6,12,8,9,1,0,3.17805383,0,2.708050201
0,1,0,0,0,1,49,1,0,0,0,15,0,1,27,22,26,19,17,30,14,10,18,16,4,13,7,14,1,1,3.891820298,2.772588722,2.63905733
1,0,1,0,0,0,19,0,1,0,0,5,1,1,28,21,28,27,21,9,14,15,14,8,3,9,5,21,0,0,2.944438979,1.791759469,2.63905733
0,0,1,0,0,0,27,1,0,0,1,0,0,1,24,25,30,22,23,19,19,10,14,7,1,12,4,10,0,0,3.295836866,0,2.944438979
1,1,0,1,0,0,33,0,0,0,0,5,0,0,27,26,32,15,14,26,21,6,18,13,4,14,4,6,0,0,3.496507561,1.791759469,3.044522438
1,1,0,0,0,0,32,1,0,0,0,10,0,0,28,23,38,27,12,29,39,10,7,22,4,22,11,16,1,0,3.465735903,2.397895273,3.663561646
0,1,0,0,0,1,65,1,0,0,1,20,0,1,21,20,30,23,34,16,19,18,18,22,11,21,14,18,0,0,4.17438727,3.044522438,2.944438979
0,1,0,0,0,0,59,1,0,0,1,5,1,1,19,13,20,26,33,34,14,9,23,14,10,14,5,14,1,0,4.077537444,1.791759469,2.63905733
0,1,0,0,0,0,32,1,0,0,1,10,0,1,21,24,35,34,10,37,27,7,8,15,6,17,9,6,0,0,3.465735903,2.397895273,3.295836866
1,1,0,0,1,1,52,1,1,1,0,40,0,1,21,21,23,26,22,23,15,12,18,21,4,22,9,18,1,0,3.951243719,3.713572067,2.708050201
0,1,0,0,0,0,29,0,1,1,0,5,0,1,14,16,18,18,17,25,16,9,19,11,6,11,10,11,1,0,3.36729583,1.791759469,2.772588722
1,1,0,0,0,1,41,0,0,1,0,15,0,1,24,10,32,11,28,14,13,6,17,15,5,23,6,7,0,0,3.713572067,2.772588722,2.564949357
1,1,0,0,0,0,49,0,0,1,0,5,0,0,31,18,36,21,20,30,14,16,15,14,7,23,9,16,0,0,3.891820298,1.791759469,2.63905733
0,1,0,0,0,0,53,1,0,1,0,5,1,0,32,19,35,20,16,23,30,9,13,16,7,16,8,8,0,0,3.970291914,1.791759469,3.401197382
0,0,1,0,0,1,40,1,1,1,1,10,0,1,27,12,30,19,30,16,14,16,24,18,7,22,12,18,1,0,3.688879454,2.397895273,2.63905733
0,1,0,0,0,1,54,0,1,0,0,15,1,1,24,17,19,20,28,9,13,8,18,14,9,15,5,9,1,0,3.988984047,2.772588722,2.564949357
0,0,1,0,0,0,27,1,0,0,1,5,0,1,24,9,20,9,36,17,14,16,19,23,7,22,10,16,0,0,3.295836866,1.791759469,2.63905733
0,1,0,0,0,0,71,0,0,1,0,5,0,1,23,12,11,11,39,12,13,12,18,11,5,13,8,12,1,0,4.262679877,1.791759469,2.564949357
0,1,0,0,0,1,43,0,0,0,0,5,0,1,11,9,8,12,37,12,14,18,21,13,8,14,7,21,0,0,3.761200116,1.791759469,2.63905733
1,1,0,0,0,0,22,0,1,0,1,60,0,1,28,25,29,21,10,31,33,16,8,9,4,14,8,12,1,0,3.091042453,4.110873864,3.496507561
1,1,0,0,0,0,47,0,0,0,0,5,0,0,18,26,24,16,26,13,19,9,20,18,5,20,6,8,1,0,3.850147602,1.791759469,2.944438979
1,1,0,0,0,1,56,1,0,0,1,5,1,1,26,13,28,14,28,16,14,24,22,13,12,20,15,24,0,1,4.025351691,1.791759469,2.63905733
1,1,0,0,0,1,53,1,1,1,0,15,0,1,23,21,28,19,30,12,29,14,18,18,6,22,5,12,1,0,3.970291914,2.772588722,3.36729583
1,0,1,0,0,0,66,1,0,0,0,5,0,0,14,15,21,24,28,20,22,14,20,11,7,13,8,16,1,0,4.189654742,1.791759469,3.091042453
1,1,0,0,0,1,33,1,1,1,1,5,1,1,21,27,20,28,21,16,22,13,13,22,3,10,11,15,0,0,3.496507561,1.791759469,3.091042453
0,1,0,0,0,0,35,0,0,0,1,15,0,0,15,18,27,16,33,13,13,24,18,19,12,18,13,24,0,0,3.555348061,2.772588722,2.564949357
1,0,1,0,0,0,68,0,0,0,0,0,0,1,21,9,21,9,40,17,13,6,24,21,4,22,5,6,1,0,4.219507705,0,2.564949357
1,0,0,0,1,0,37,1,0,0,0,5,0,1,24,17,19,15,27,22,16,10,21,13,7,14,6,6,0,0,3.610917913,1.791759469,2.772588722
0,1,0,0,0,0,35,1,1,1,0,0,0,1,25,15,28,23,31,12,14,7,19,14,8,13,8,10,0,0,3.555348061,0,2.63905733
1,0,1,0,0,0,51,0,0,0,0,0,0,0,43,19,31,26,31,23,13,6,18,21,5,21,8,6,0,0,3.931825633,0,2.564949357
1,0,1,0,0,1,36,0,0,0,0,0,1,1,29,22,29,26,29,24,21,17,19,17,7,17,12,24,1,0,3.583518938,0,3.044522438
1,1,0,0,0,1,42,1,0,1,0,5,0,1,24,9,26,14,30,39,18,6,20,18,5,23,3,6,0,0,3.737669618,1.791759469,2.890371758
0,1,0,0,0,1,38,0,0,0,0,10,1,1,29,14,13,16,31,29,14,10,19,23,10,23,9,9,1,1,3.63758616,2.397895273,2.63905733
1,1,0,0,0,0,47,0,1,1,0,5,0,0,29,27,27,32,27,37,21,9,14,21,8,19,12,18,1,0,3.850147602,1.791759469,3.044522438
1,1,0,0,0,1,32,1,0,0,1,10,1,1,34,11,18,14,27,15,15,14,18,13,12,18,9,15,0,1,3.465735903,2.397895273,2.708050201
0,0,1,0,0,0,28,0,0,0,1,10,1,1,16,23,28,27,18,17,17,24,22,21,10,18,8,18,1,1,3.33220451,2.397895273,2.833213344
0,1,0,0,0,1,36,1,0,0,1,5,1,1,29,27,26,27,21,29,14,15,16,16,9,17,11,15,1,1,3.583518938,1.791759469,2.63905733
1,1,0,0,0,0,71,1,0,0,1,0,1,0,22,15,26,14,37,16,13,18,21,16,12,16,13,18,1,1,4.262679877,0,2.564949357
1,1,0,0,0,0,71,1,1,1,1,50,0,0,18,12,11,19,9,43,22,9,18,19,5,23,6,9,0,0,4.262679877,3.931825633,3.091042453
1,1,0,0,0,0,51,0,0,0,0,0,0,1,32,18,38,21,18,34,23,6,17,19,6,23,8,12,1,0,3.931825633,0,3.135494216
0,1,0,0,0,0,77,1,0,0,0,15,0,0,10,9,15,11,34,29,36,16,23,22,8,20,10,23,1,0,4.343805422,2.772588722,3.583518938
1,1,0,0,0,1,59,0,0,0,0,15,0,1,17,14,11,15,30,31,16,6,22,17,7,20,7,6,0,0,4.077537444,2.772588722,2.772588722
0,0,0,0,1,1,31,1,1,1,1,10,1,1,24,17,18,18,29,17,13,24,21,18,12,19,15,24,1,1,3.433987204,2.397895273,2.564949357
1,0,1,0,0,0,26,0,0,1,0,10,1,1,19,27,33,32,15,11,38,14,13,8,6,9,8,18,1,0,3.258096538,2.397895273,3.63758616
1,0,1,0,0,1,37,1,0,1,0,20,0,1,22,21,35,30,13,32,29,8,14,14,6,14,6,11,1,0,3.610917913,3.044522438,3.36729583
1,1,0,0,0,0,22,0,0,0,1,5,0,0,25,15,13,30,19,28,37,12,12,12,5,14,5,12,0,0,3.091042453,1.791759469,3.610917913
1,1,0,0,0,1,42,1,0,1,0,5,0,1,15,13,23,13,35,18,14,14,21,21,4,20,6,14,0,0,3.737669618,1.791759469,2.63905733
1,1,0,0,0,1,73,0,0,0,0,35,0,0,20,17,28,15,26,11,14,15,18,16,5,20,8,22,1,0,4.290459441,3.583518938,2.63905733
0,1,0,0,0,0,28,1,0,0,0,10,1,0,19,21,13,16,14,27,17,6,21,11,8,15,7,6,0,1,3.33220451,2.397895273,2.833213344
0,1,0,0,0,1,67,1,0,0,1,10,0,1,25,21,25,26,26,17,18,18,16,21,4,6,8,21,1,0,4.204692619,2.397895273,2.890371758
0,1,0,0,0,1,43,1,1,1,0,25,0,1,14,9,12,13,40,28,13,12,24,18,2,21,5,12,0,0,3.761200116,3.258096538,2.564949357
0,0,0,0,0,0,42,1,0,0,0,20,0,0,29,25,22,32,18,18,13,12,13,7,3,9,5,9,1,0,3.737669618,3.044522438,2.564949357
1,1,0,0,0,0,36,0,0,0,0,30,0,0,23,26,35,18,16,17,32,7,9,14,7,21,6,7,0,0,3.583518938,3.433987204,3.465735903
0,0,0,0,1,0,48,1,0,0,1,0,0,0,29,13,22,12,38,9,13,6,19,9,10,19,7,6,0,0,3.871201011,0,2.564949357
1,1,0,0,0,1,42,1,0,0,0,5,0,1,18,34,34,26,22,25,22,6,12,21,6,24,6,12,1,0,3.737669618,1.791759469,3.091042453
1,1,0,0,0,0,49,0,0,0,0,5,0,0,21,20,21,25,20,25,20,6,18,18,8,16,5,6,0,0,3.891820298,1.791759469,2.995732274
0,1,0,0,0,0,34,0,0,1,0,5,1,0,22,24,30,18,18,9,22,6,18,11,6,13,12,12,1,0,3.526360525,1.791759469,3.091042453
1,1,0,0,0,0,47,0,0,0,0,15,0,0,27,9,25,16,26,15,18,12,17,18,7,18,6,10,0,1,3.850147602,2.772588722,2.890371758
0,0,0,1,0,0,26,1,1,1,1,60,0,1,27,23,29,25,28,26,13,14,16,14,7,11,9,13,0,0,3.258096538,4.110873864,2.564949357
